plume_id,datetime,plume_latitude,plume_longitude,s2_path,s2_90_path,s2_360_path,plume_path,reprojected_path,resized_512x512_path,s2_path_std,s2_90_path_std,s2_360_path_std
tan20250425t152707c00s4001-A,2025-04-25T15:27:07+00,-30.016323835639263,-71.36252234171596,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250425t152707c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250425t152707c00s4001-A/tan20250425t152707c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250425t152707c00s4001-A/tan20250425t152707c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250425t152707c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250425t152707c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250425t152707c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250425t152707c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250425t152707c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250425t152707c00s4001-A/s2_360_std_512.tif
tan20250427t060138c00s4001-B,2025-04-27T06:01:38+00,45.70417571634286,85.30346315698375,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250427t060138c00s4001-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-B/tan20250427t060138c00s4001-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-B/tan20250427t060138c00s4001-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-B/s2_360_std_512.tif
tan20250427t060138c00s4001-D,2025-04-27T06:01:38+00,45.56366255804397,85.272800270983,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250427t060138c00s4001-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-D/tan20250427t060138c00s4001-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-D/tan20250427t060138c00s4001-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-D/s2_360_std_512.tif
tan20250427t060138c00s4001-F,2025-04-27T06:01:38+00,45.212230499280366,85.15462797316349,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250427t060138c00s4001-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-F/tan20250427t060138c00s4001-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-F/tan20250427t060138c00s4001-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-F/s2_360_std_512.tif
tan20250427t060138c00s4001-G,2025-04-27T06:01:38+00,45.19844060012707,85.13777892184243,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250427t060138c00s4001-G_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-G/tan20250427t060138c00s4001-G_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-G/tan20250427t060138c00s4001-G_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-G/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-G/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250427t060138c00s4001-G/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-G/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-G/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250427t060138c00s4001-G/s2_360_std_512.tif
tan20250428t150538c00s4001-A,2025-04-28T15:05:38+00,-45.649053449022,-67.8529491939793,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250428t150538c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250428t150538c00s4001-A/tan20250428t150538c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250428t150538c00s4001-A/tan20250428t150538c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250428t150538c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250428t150538c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250428t150538c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250428t150538c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250428t150538c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250428t150538c00s4001-A/s2_360_std_512.tif
tan20250429t142242c00s4001-A,2025-04-29T14:22:42+00,-34.85147241893771,-56.09563331253414,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250429t142242c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t142242c00s4001-A/tan20250429t142242c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t142242c00s4001-A/tan20250429t142242c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t142242c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t142242c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t142242c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t142242c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t142242c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t142242c00s4001-A/s2_360_std_512.tif
tan20250429t171556c00s4001-A,2025-04-29T17:15:56+00,17.996668336071863,-93.10288910455913,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250429t171556c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-A/tan20250429t171556c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-A/tan20250429t171556c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t171556c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t171556c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t171556c00s4001-A/s2_360_std_512.tif
tan20250429t171556c00s4001-D,2025-04-29T17:15:56+00,17.80908700120439,-92.9938604724548,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250429t171556c00s4001-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-D/tan20250429t171556c00s4001-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-D/tan20250429t171556c00s4001-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250429t171556c00s4001-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t171556c00s4001-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t171556c00s4001-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250429t171556c00s4001-D/s2_360_std_512.tif
tan20250430t090106c00s4001-A,2025-04-30T09:01:06+00,-26.230630527537187,28.03890389450504,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250430t090106c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t090106c00s4001-A/tan20250430t090106c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t090106c00s4001-A/tan20250430t090106c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t090106c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t090106c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t090106c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250430t090106c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250430t090106c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250430t090106c00s4001-A/s2_360_std_512.tif
tan20250430t163022c00s4001-A,2025-04-30T16:30:22+00,40.61511815252268,-78.90969337404998,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250430t163022c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t163022c00s4001-A/tan20250430t163022c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t163022c00s4001-A/tan20250430t163022c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t163022c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t163022c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250430t163022c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250430t163022c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250430t163022c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250430t163022c00s4001-A/s2_360_std_512.tif
tan20250501t172924c00s4001-A,2025-05-01T17:29:24+00,17.908273723993545,-93.52457997693244,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250501t172924c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250501t172924c00s4001-A/tan20250501t172924c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250501t172924c00s4001-A/tan20250501t172924c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250501t172924c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250501t172924c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250501t172924c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250501t172924c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250501t172924c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250501t172924c00s4001-A/s2_360_std_512.tif
tan20250502t090011c00s4001-A,2025-05-02T09:00:11+00,28.91344000599051,33.19576028290828,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250502t090011c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t090011c00s4001-A/tan20250502t090011c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t090011c00s4001-A/tan20250502t090011c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t090011c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t090011c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t090011c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t090011c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t090011c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t090011c00s4001-A/s2_360_std_512.tif
tan20250502t152524c00s4001-A,2025-05-02T15:25:24+00,-17.477121077495852,-66.12727416084245,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250502t152524c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t152524c00s4001-A/tan20250502t152524c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t152524c00s4001-A/tan20250502t152524c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t152524c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t152524c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t152524c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t152524c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t152524c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t152524c00s4001-A/s2_360_std_512.tif
tan20250502t181654c00s4001-A,2025-05-02T18:16:54+00,40.02301461592663,-105.01325873445543,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250502t181654c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t181654c00s4001-A/tan20250502t181654c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t181654c00s4001-A/tan20250502t181654c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t181654c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t181654c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250502t181654c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t181654c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t181654c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250502t181654c00s4001-A/s2_360_std_512.tif
tan20250504t090754c00s4001-A,2025-05-04T09:07:54+00,48.47648897979383,36.18459315605543,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250504t090754c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250504t090754c00s4001-A/tan20250504t090754c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250504t090754c00s4001-A/tan20250504t090754c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250504t090754c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250504t090754c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250504t090754c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250504t090754c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250504t090754c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250504t090754c00s4001-A/s2_360_std_512.tif
tan20250505t065341c00s4001-A,2025-05-05T06:53:41+00,51.215574033352,71.53289149776074,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250505t065341c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065341c00s4001-A/tan20250505t065341c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065341c00s4001-A/tan20250505t065341c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065341c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065341c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065341c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250505t065341c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250505t065341c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250505t065341c00s4001-A/s2_360_std_512.tif
tan20250505t065722c00s4001-A,2025-05-05T06:57:22+00,40.24014577897864,69.1116238502573,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/tan20250505t065722c00s4001-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065722c00s4001-A/tan20250505t065722c00s4001-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065722c00s4001-A/tan20250505t065722c00s4001-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065722c00s4001-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065722c00s4001-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/tan20250505t065722c00s4001-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250505t065722c00s4001-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250505t065722c00s4001-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/tan20250505t065722c00s4001-A/s2_360_std_512.tif
