plume_id,l89_minus90,l89_minus360
ang20190926t174644-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t174644-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t174644-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t174644-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t174644-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t174644-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-6,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-7,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t180335-G,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t182043-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t182043-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t182043-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t182043-8,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-6,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-F,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-G,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-H,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-I,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t184029-J,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t185727-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t185727-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t185727-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t185727-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t191417-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t191417-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t191417-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t191417-6,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t191417-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t191417-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t191417-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t193117-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t193117-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t193117-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t193117-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t193117-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t213844-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t220008-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t221757-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t221757-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t223557-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t223557-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t223557-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t223557-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190926t223557-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t145113-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t145113-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t145113-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t151239-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t151239-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t151239-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t151239-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t151239-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t151239-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t151239-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-6,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-7,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-9,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t153023-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t154855-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t154855-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t154855-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t160700-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t160700-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t160700-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t160700-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t162514-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t162514-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t164322-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t164322-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t164322-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t170107-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t170107-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t171836-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t171836-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t171836-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t173620-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t173620-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t173620-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t173620-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t173620-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t173620-F,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-F,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-G,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-H,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-I,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-J,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-K,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-M,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-N,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t175410-O,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-F,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-G,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-H,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t181142-I,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t182905-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t182905-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t182905-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t182905-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t182905-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t182905-F,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t182905-G,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t184620-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t184620-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t184620-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t184620-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t184620-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t190436-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t190436-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t190436-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t190436-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t190436-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t190436-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t192237-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t192237-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t192237-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t192237-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t192237-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t192237-6,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t192237-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t194104-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t194104-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190927t194104-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t175550-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t175550-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t175550-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t181405-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t183313-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t183313-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t183313-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t183313-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t183313-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t185111-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t185111-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t185111-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t185111-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t190948-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t190948-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t190948-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t190948-5,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t190948-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t193847-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20190928t193847-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t150925-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t151749-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t152610-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t152610-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t153454-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t155740-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t155740-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t155740-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t160518-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t160518-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t160518-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t160518-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t161418-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t161418-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t161418-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t161418-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t161418-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t161418-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t162211-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t162211-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t162211-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t163936-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t163936-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t163936-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t164827-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t164827-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t170014-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t170014-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t170014-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t170014-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t170014-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t170014-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t170014-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t171416-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t171416-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t171416-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-F,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t172500-G,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t173905-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t173905-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t173905-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t173905-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t173905-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-4,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t175004-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t181857-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t181857-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t181857-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t181857-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t182848-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t182848-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t182848-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t182848-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-2,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-3,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-A,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-B,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-C,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-D,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-E,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t183727-F,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
ang20191019t184718-1,l8_minus90_LC80310382019176LGN00.tif,l8_minus360_LC80310382018269LGN00.tif
