plume_id,l89_path,l89_-7_path,l89_pre_path,l89_pre_pre_path,std_ok,bug,l89_0_std_512,l89_-7_std_512,l89_-90_std_512,l89_-360_std_512,has_m90,has_m360,mask_path,datetime,plume_latitude,plume_longitude
tan20241105t175246c00s4001-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241105t175246c00s4001-B_l89_sr_LANDSAT_8_20241106T172109Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241105t175246c00s4001-B_l89_prev_LANDSAT_8_20241005T172101Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241105t175246c00s4001-B_minus90_l89_sr_LANDSAT_9_20240810T172042Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241105t175246c00s4001-B_minus360_l89_sr_LANDSAT_8_20231104T172120Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-B/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-B/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-B/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-B/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241105t175246c00s4001-B/mask_30m_512.tif,2024-11-05T17:52:46+00,31.42614804712761,-102.37477595648608
tan20241105t175246c00s4001-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241105t175246c00s4001-C_l89_sr_LANDSAT_8_20241106T172045Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241105t175246c00s4001-C_l89_prev_LANDSAT_8_20241005T172101Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241105t175246c00s4001-C_minus90_l89_sr_LANDSAT_9_20240810T172018Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241105t175246c00s4001-C_minus360_l89_sr_LANDSAT_8_20231104T172120Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-C/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-C/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-C/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-C/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241105t175246c00s4001-C/mask_30m_512.tif,2024-11-05T17:52:46+00,32.25969352149737,-102.0075891612289
tan20241105t175246c00s4001-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241105t175246c00s4001-D_l89_sr_LANDSAT_8_20241106T172045Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241105t175246c00s4001-D_l89_prev_LANDSAT_8_20241005T172101Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241105t175246c00s4001-D_minus90_l89_sr_LANDSAT_9_20240810T172018Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241105t175246c00s4001-D_minus360_l89_sr_LANDSAT_8_20231104T172120Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-D/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-D/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-D/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241105t175246c00s4001-D/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241105t175246c00s4001-D/mask_30m_512.tif,2024-11-05T17:52:46+00,32.2836633494707,-102.04827272642817
tan20241106t111013c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241106t111013c00s4001-A_l89_sr_LANDSAT_9_20241107T103843Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241106t111013c00s4001-A_l89_prev_LANDSAT_8_20241030T103834Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241106t111013c00s4001-A_minus90_l89_sr_LANDSAT_9_20240810T104422Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241106t111013c00s4001-A_minus360_l89_sr_LANDSAT_8_20231113T103848Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241106t111013c00s4001-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241106t111013c00s4001-A/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241106t111013c00s4001-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241106t111013c00s4001-A/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241106t111013c00s4001-A/mask_30m_512.tif,2024-11-06T11:10:13+00,34.57830438452015,-1.9452485178329944
tan20241111t103920c00s4001-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-A_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-A_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-A_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-A_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-A/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-A/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-A/mask_30m_512.tif,2024-11-11T10:39:20+00,31.90678707609959,5.999508021367092
tan20241111t103920c00s4001-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-B_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-B_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-B_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-B_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-B/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-B/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-B/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-B/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-B/mask_30m_512.tif,2024-11-11T10:39:20+00,31.878700969218144,6.090002877392465
tan20241111t103920c00s4001-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-C_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-C_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-C_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-C_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-C/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-C/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-C/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-C/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-C/mask_30m_512.tif,2024-11-11T10:39:20+00,31.872601559207936,5.996973986992771
tan20241111t103920c00s4001-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-D_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-D_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-D_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-D_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-D/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-D/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-D/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-D/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-D/mask_30m_512.tif,2024-11-11T10:39:20+00,31.834642472843072,5.944107455903833
tan20241111t103920c00s4001-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-E_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-E_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-E_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-E_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-E/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-E/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-E/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-E/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-E/mask_30m_512.tif,2024-11-11T10:39:20+00,31.799218980536764,5.958264939735017
tan20241111t103920c00s4001-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-F_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-F_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-F_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-F_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-F/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-F/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-F/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-F/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-F/mask_30m_512.tif,2024-11-11T10:39:20+00,31.808323778825653,6.0251804260041695
tan20241111t103920c00s4001-G,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-G_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-G_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-G_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-G_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-G/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-G/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-G/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-G/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-G/mask_30m_512.tif,2024-11-11T10:39:20+00,31.809425777032946,5.948192650071007
tan20241111t103920c00s4001-H,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-H_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-H_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-H_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-H_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-H/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-H/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-H/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-H/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-H/mask_30m_512.tif,2024-11-11T10:39:20+00,31.79398074823333,5.888662786734983
tan20241111t103920c00s4001-I,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-I_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-I_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-I_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-I_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-I/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-I/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-I/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-I/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-I/mask_30m_512.tif,2024-11-11T10:39:20+00,31.78622452820163,5.9438296253029534
tan20241111t103920c00s4001-J,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-J_l89_sr_LANDSAT_8_20241112T100831Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/tan20241111t103920c00s4001-J_l89_prev_LANDSAT_9_20241104T100837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-J_minus90_l89_sr_LANDSAT_9_20240816T100808Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/tan20241111t103920c00s4001-J_minus360_l89_sr_LANDSAT_9_20231118T100844Z.tif,1,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-J/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-J/l89_-7_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-J/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/tan20241111t103920c00s4001-J/l89_-360_std_512.tif,1.0,1.0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/tan20241111t103920c00s4001-J/mask_30m_512.tif,2024-11-11T10:39:20+00,31.73485502235592,6.010894797322493
