,plume_id,l89_path,l89_-7_path,l89_pre_path,l89_pre_pre_path,std_ok,plume_latitude,plume_longitude,datetime
1340,emi20230614t102451p07028-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230614t102451p07028-A_l89_sr_LANDSAT_9_20230615T062321Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230614t102451p07028-A_l89_prev_LANDSAT_8_20230531T061710Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230614t102451p07028-A_minus90_l89_sr_LANDSAT_9_20230320T061759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230614t102451p07028-A_minus360_l89_sr_LANDSAT_9_20220621T061738Z.tif,0,38.66220206294631,64.77448170923554,2023-06-14T10:24:51+00
1341,emi20230614t102451p07028-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230614t102451p07028-B_l89_sr_LANDSAT_9_20230615T062321Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230614t102451p07028-B_l89_prev_LANDSAT_8_20230531T061710Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230614t102451p07028-B_minus90_l89_sr_LANDSAT_9_20230320T061759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230614t102451p07028-B_minus360_l89_sr_LANDSAT_9_20220621T061738Z.tif,0,38.73406639838012,64.61727490054352,2023-06-14T10:24:51+00
1342,emi20230614t102451p07028-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230614t102451p07028-C_l89_sr_LANDSAT_9_20230615T062321Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230614t102451p07028-C_l89_prev_LANDSAT_8_20230531T061710Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230614t102451p07028-C_minus90_l89_sr_LANDSAT_9_20230320T061759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230614t102451p07028-C_minus360_l89_sr_LANDSAT_9_20220621T061738Z.tif,0,38.78728096648789,64.62058244971499,2023-06-14T10:24:51+00
1343,emi20230620t193644p13023-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230620t193644p13023-A_l89_sr_LANDSAT_9_20230621T172004Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230620t193644p13023-A_l89_prev_LANDSAT_8_20230512T172002Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230620t193644p13023-A_minus90_l89_sr_LANDSAT_8_20230325T172034Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230620t193644p13023-A_minus360_l89_sr_LANDSAT_8_20220626T172059Z.tif,0,32.43289364177041,-101.8316767039614,2023-06-20T19:36:44+00
1344,emi20230620t193644p13023-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230620t193644p13023-C_l89_sr_LANDSAT_9_20230621T172004Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230620t193644p13023-C_l89_prev_LANDSAT_8_20230512T172002Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230620t193644p13023-C_minus90_l89_sr_LANDSAT_8_20230325T172034Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230620t193644p13023-C_minus360_l89_sr_LANDSAT_8_20220626T172059Z.tif,0,32.35934285394775,-101.87075092162816,2023-06-20T19:36:44+00
1345,emi20230620t193656p13024-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230620t193656p13024-E_l89_sr_LANDSAT_9_20230621T172004Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230620t193656p13024-E_l89_prev_LANDSAT_8_20230512T172002Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230620t193656p13024-E_minus90_l89_sr_LANDSAT_8_20230325T172034Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230620t193656p13024-E_minus360_l89_sr_LANDSAT_8_20220626T172059Z.tif,0,32.33723852252224,-101.70549097748584,2023-06-20T19:36:56+00
1346,emi20230621t075449p05012-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230621t075449p05012-A_l89_sr_LANDSAT_8_20230622T071756Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230621t075449p05012-A_l89_prev_LANDSAT_8_20230428T071147Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230621t075449p05012-A_minus90_l89_sr_LANDSAT_9_20230326T071830Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230621t075449p05012-A_minus360_l89_sr_LANDSAT_9_20220627T071821Z.tif,0,43.55028269528506,52.39660140524984,2023-06-21T07:54:49+00
1347,emi20230621t075449p05012-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230621t075449p05012-B_l89_sr_LANDSAT_8_20230622T071756Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230621t075449p05012-B_l89_prev_LANDSAT_8_20230428T071147Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230621t075449p05012-B_minus90_l89_sr_LANDSAT_9_20230326T071830Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230621t075449p05012-B_minus360_l89_sr_LANDSAT_9_20220627T071821Z.tif,0,43.423406570482285,52.408162306658255,2023-06-21T07:54:49+00
1348,emi20230622t070832p05021-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230622t070832p05021-A_l89_sr_LANDSAT_8_20230623T062307Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230622t070832p05021-A_l89_prev_LANDSAT_8_20230614T062916Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230622t070832p05021-A_minus90_l89_sr_LANDSAT_8_20230326T062939Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230622t070832p05021-A_minus360_l89_sr_LANDSAT_9_20220628T062331Z.tif,0,40.21672427315562,63.4687120032666,2023-06-22T07:08:32+00
1349,emi20230622t070832p05021-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230622t070832p05021-B_l89_sr_LANDSAT_8_20230623T062307Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230622t070832p05021-B_l89_prev_LANDSAT_8_20230614T062916Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230622t070832p05021-B_minus90_l89_sr_LANDSAT_8_20230326T062939Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230622t070832p05021-B_minus360_l89_sr_LANDSAT_9_20220628T062331Z.tif,0,40.21131913754934,63.50125680378903,2023-06-22T07:08:32+00
1350,emi20230624t052900p04006-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230624t052900p04006-A_l89_sr_LANDSAT_8_20230624T070401Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230624t052900p04006-A_l89_prev_LANDSAT_8_20230430T065749Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t052900p04006-A_minus90_l89_sr_LANDSAT_9_20230321T065851Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t052900p04006-A_minus360_l89_sr_LANDSAT_9_20220629T070424Z.tif,0,48.23461496869791,57.348593168972656,2023-06-24T05:29:00+00
1351,emi20230624t052900p04006-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230624t052900p04006-B_l89_sr_LANDSAT_8_20230624T070401Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230624t052900p04006-B_l89_prev_LANDSAT_8_20230430T065749Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t052900p04006-B_minus90_l89_sr_LANDSAT_9_20230321T065851Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t052900p04006-B_minus360_l89_sr_LANDSAT_9_20220629T070424Z.tif,0,48.25727693218488,57.24658440571835,2023-06-24T05:29:00+00
1352,emi20230624t070624p05011-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230624t070624p05011-A_l89_sr_LANDSAT_9_20230625T070026Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230624t070624p05011-A_l89_prev_LANDSAT_9_20230429T070703Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t070624p05011-A_minus90_l89_sr_LANDSAT_8_20230329T070056Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t070624p05011-A_minus360_l89_sr_LANDSAT_8_20220630T070122Z.tif,0,39.50708226115873,53.59026364658669,2023-06-24T07:06:24+00
1353,emi20230624t070624p05011-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230624t070624p05011-B_l89_sr_LANDSAT_9_20230625T070026Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230624t070624p05011-B_l89_prev_LANDSAT_9_20230429T070703Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t070624p05011-B_minus90_l89_sr_LANDSAT_8_20230329T070056Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230624t070624p05011-B_minus360_l89_sr_LANDSAT_8_20220630T070122Z.tif,0,39.35947208636904,53.76529825567573,2023-06-24T07:06:24+00
1354,emi20230626t084004p06007-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230626t084004p06007-A_l89_sr_LANDSAT_9_20230627T082924Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230626t084004p06007-A_l89_prev_LANDSAT_9_20230510T082941Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t084004p06007-A_minus90_l89_sr_LANDSAT_8_20230331T082949Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t084004p06007-A_minus360_l89_sr_LANDSAT_8_20220702T083017Z.tif,0,30.444315068792,30.790593820424675,2023-06-26T08:40:04+00
1355,emi20230626t101232p07010-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-A_l89_sr_LANDSAT_9_20230627T100753Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230626t101232p07010-A_l89_prev_LANDSAT_8_20230619T100759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-A_minus90_l89_sr_LANDSAT_8_20230331T100818Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-A_minus360_l89_sr_LANDSAT_8_20220702T100846Z.tif,0,31.77739816521712,5.99645811862672,2023-06-26T10:12:32+00
1356,emi20230626t101232p07010-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-B_l89_sr_LANDSAT_9_20230627T100753Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230626t101232p07010-B_l89_prev_LANDSAT_8_20230619T100759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-B_minus90_l89_sr_LANDSAT_8_20230331T100818Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-B_minus360_l89_sr_LANDSAT_8_20220702T100846Z.tif,0,31.73126407106875,6.171980543606651,2023-06-26T10:12:32+00
1357,emi20230626t101232p07010-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-C_l89_sr_LANDSAT_9_20230627T100753Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230626t101232p07010-C_l89_prev_LANDSAT_8_20230619T100759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-C_minus90_l89_sr_LANDSAT_8_20230331T100818Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-C_minus360_l89_sr_LANDSAT_8_20220702T100846Z.tif,0,31.78212520833334,6.214864781177823,2023-06-26T10:12:32+00
1358,emi20230626t101232p07010-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-D_l89_sr_LANDSAT_9_20230627T100753Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230626t101232p07010-D_l89_prev_LANDSAT_8_20230619T100759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-D_minus90_l89_sr_LANDSAT_8_20230331T100818Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-D_minus360_l89_sr_LANDSAT_8_20220702T100846Z.tif,0,31.694532740975333,5.807846204614463,2023-06-26T10:12:32+00
1359,emi20230626t101232p07010-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-E_l89_sr_LANDSAT_9_20230627T100753Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230626t101232p07010-E_l89_prev_LANDSAT_8_20230619T100759Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-E_minus90_l89_sr_LANDSAT_8_20230331T100818Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230626t101232p07010-E_minus360_l89_sr_LANDSAT_8_20220702T100846Z.tif,0,31.670042938081423,5.809518134026888,2023-06-26T10:12:32+00
1360,emi20230627t044231p03012-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230627t044231p03012-A_l89_sr_LANDSAT_8_20230627T055804Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230627t044231p03012-A_l89_prev_LANDSAT_9_20230626T060402Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230627t044231p03012-A_minus90_l89_sr_LANDSAT_9_20230331T055829Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230627t044231p03012-A_minus360_l89_sr_LANDSAT_9_20220702T055824Z.tif,0,41.09738930891683,69.48350160195133,2023-06-27T04:42:31+00
1361,emi20230627t170859p11025-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230627t170859p11025-A_l89_sr_LANDSAT_8_20230627T173303Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230627t170859p11025-A_l89_prev_LANDSAT_8_20230510T173249Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230627t170859p11025-A_minus90_l89_sr_LANDSAT_9_20230331T173327Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230627t170859p11025-A_minus360_l89_sr_LANDSAT_9_20220702T173322Z.tif,0,31.42937647910752,-104.719634988228,2023-06-27T17:08:59+00
1362,emi20230628t053236p04026-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230628t053236p04026-B_l89_sr_LANDSAT_9_20230628T055519Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230628t053236p04026-B_l89_prev_LANDSAT_9_20230621T054904Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230628t053236p04026-B_minus90_l89_sr_LANDSAT_8_20230401T055606Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230628t053236p04026-B_minus360_l89_sr_LANDSAT_8_20220626T055023Z.tif,0,28.05269105603245,69.36797300535761,2023-06-28T05:32:36+00
1363,emi20230629t013453p01005-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230629t013453p01005-B_l89_sr_LANDSAT_9_20230629T031803Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230629t013453p01005-B_l89_prev_LANDSAT_8_20230621T031806Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t013453p01005-B_minus90_l89_sr_LANDSAT_9_20230401T032422Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t013453p01005-B_minus360_l89_sr_LANDSAT_9_20220703T032441Z.tif,0,39.319974535926576,109.14646257158807,2023-06-29T01:34:53+00
1364,emi20230629t013453p01005-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230629t013453p01005-C_l89_sr_LANDSAT_9_20230629T031803Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230629t013453p01005-C_l89_prev_LANDSAT_8_20230621T031806Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t013453p01005-C_minus90_l89_sr_LANDSAT_9_20230401T032446Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t013453p01005-C_minus360_l89_sr_LANDSAT_9_20220703T032441Z.tif,0,39.07732899906375,109.04136558013728,2023-06-29T01:34:53+00
1365,emi20230629t044014p03003-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230629t044014p03003-A_l89_sr_LANDSAT_9_20230629T063526Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230629t044014p03003-A_l89_prev_LANDSAT_8_20230520T063517Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t044014p03003-A_minus90_l89_sr_LANDSAT_9_20230325T063603Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t044014p03003-A_minus360_l89_sr_LANDSAT_8_20220704T063615Z.tif,0,40.0494697084296,61.04530207468199,2023-06-29T04:40:14+00
1366,emi20230629t092044p06007-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/emi20230629t092044p06007-A_l89_sr_LANDSAT_8_20230629T104423Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/emi20230629t092044p06007-A_l89_prev_LANDSAT_9_20230621T104408Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t092044p06007-A_minus90_l89_sr_LANDSAT_8_20230325T104438Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/emi20230629t092044p06007-A_minus360_l89_sr_LANDSAT_9_20220704T104440Z.tif,0,34.89988055604633,-2.401565157079432,2023-06-29T09:20:44+00
